label,uri
"2',3'-cyclic pyrimidine nucleoside phosphorothioates",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003804
"2',3'-cyclic pyrimidine nucleotides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001495
"2',3'-dideoxy-3'-thionucleoside diphosphates",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004500
"2',3'-dideoxy-3'-thionucleoside monophosphates",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004501
"2',3'-dideoxy-3'-thionucleoside triphosphates",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004499
"2',3'-dideoxy-3'-thionucleosides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004498
"2',5'-cyclic purine nucleotides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001993
"2',5'-cyclic pyrimidine nucleotides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002121
"2',5'-dideoxyribonucleosides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004799
2'-Aminoanilides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004389
2'-Hydroxy-dihydrochalcones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003473
2'-Hydroxychalcones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003472
2'-O-methylated flavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002594
2'-O-methylated isoflavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002604
2'-prenylated flavanones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003588
2'-prenylated flavans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003645
2'-prenylated flavones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003587
2'-prenylated isoflavanones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003579
2'-prenylated isoflavones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003580
2(hydroxyphenyl)acetic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004644
"2,2-dimethyl-1-benzopyrans",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003522
"2,3,4-saturated fatty acyl CoAs",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003208
"2,3,5-trisubstituted thiophenes",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003482
"2,3-Cyclopentanoindolines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003476
"2,3-benzodithiins",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002808
"2,3-dienoyl  fatty acyl thioesters",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003328
"2,3-dihydro-4-pyridones",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003204
"2,3-diphenylfurans",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001126
"2,4,5-trisubstituted imidazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002631
"2,4,5-trisubstituted oxazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002641
"2,4,5-trisubstituted thiazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002637
"2,4-Diaminoquinazolines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004384
"2,4-Diaminothieno[2,3-d]pyrimidines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004385
"2,4-dienoyl CoAs",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003330
"2,4-diphenylfurans",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003488
"2,4-disubstituted oxazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002638
"2,4-disubstituted thiazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002634
"2,5-dienoyl CoAs",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003331
"2,5-dioxopiperazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003684
"2,5-diphenylfurans",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003489
"2,5-disubstituted morpholines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004811
"2,5-disubstituted oxazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002639
"2,5-disubstituted thiazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002635
"2,5-disubstituted thiophenes",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003481
"2,6-dimethyl-3-benzazocines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004823
2-(1Z-alkenyl)-glycero-3-phosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003288
2-Anilinoquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004366
2-Hydroxymercuribenzoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004030
2-MCPD diesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003661
2-Mercuribenzoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004033
2-O-methylated flavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002587
2-O-methylated isoflavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002597
2-Thiopyrimidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004171
2-acyl-glycerol-3-phosphoserines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001682
2-acyl-sn-glycero-3-phosphocholines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001643
2-acyl-sn-glycero-3-phosphoethanolamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001680
2-acyl-sn-glycerol-3-phosphoinositols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002120
2-acylglycerol-3-phosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001688
"2-amino-1,3,4-thiadiazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004001
"2-amino-1,3-thiazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004003
"2-amino-3-aroyl-4,5-alkylthiophenes",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003340
2-amino-3-aroylthiophenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003217
2-amino-3-benzoylthiophenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003339
"2-amino-5-substituted-1,3,4-thiadiazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004002
"2-amino-pyrido[2,3-d]pyrimidines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004420
2-aminoanthraquinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003952
2-aminobenzamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004000
2-aminopyrazinium compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003363
"2-aminothieno[3,4-c]pyridazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003355
"2-aminothieno[3,4-d]pyridazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003356
2-aminothiophenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004004
2-aroylquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003910
2-arylbenzofuran flavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003405
2-arylethylamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004253
2-azidobenzoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004295
2-benzimidazolylcarbamic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004711
2-benzimidazolylcarbamic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004710
2-benzopyrans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003411
2-benzothiophenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004294
2-benzothiopyrans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003414
2-benzylamino-s-triazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004733
2-benzylaminopyridines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004802
2-benzylpiperidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003088
2-bromoanilines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003602
2-deoxystreptamine aminoglycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003575
2-enoyl CoAs,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003181
2-furanilides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004756
2-halobenzoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003101
2-halobenzoic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003098
2-halopyridines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004532
2-halopyrimidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004531
2-heteroaryl carboxamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004817
"2-hydroxy,20-norgibberellanes",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004016
2-hydroxyisoflavanones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002686
"2-methoxy-1,3,5-triazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004731
2-methoxychromones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004772
2-monoacylglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001603
2-naphthalene sulfonamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003596
2-naphthalene sulfonates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003601
2-naphthalene sulfonic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003599
2-nitrohalothiophenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004340
2-nitrothiophenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004337
2-phenoxypropionic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004677
2-phenoxypropionic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004676
2-phenylbenzofurans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002613
2-phenylindoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003214
2-polyprenyl-6-methoxyphenols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003083
2-prenylated xanthones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003517
2-pyranosylbenzimidazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003706
2-pyranosylbenzothiazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003704
2-pyranosylbenzotriazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003711
2-pyranosylbenzoxazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003703
2-pyranosylindazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003714
2-pyridylmethylamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004708
2-pyrimidinylthiobenzoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004750
2-ribofuranosylbenzimidazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003705
2-ribofuranosylbenzotriazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003709
2-ribofuranosylindazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003712
2-sulfobenzoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000062
20-oxosteroids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003058
21-hydroxysteroids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003095
"22,23-secosolanidanes and derivatives",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002733
"22,26-epiminocholestanes",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002732
25-azasteroids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003053
"3',5'-cyclic purine nucleoside phosphorothioates",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004496
"3',5'-cyclic purine nucleotides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001502
"3',5'-cyclic pyrimidine nucleoside phosphorothioates",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004497
"3',5'-cyclic pyrimidine nucleotides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001503
3'-O-methylated flavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002595
3'-O-methylated isoflavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002605
3'-O-methylisoflavones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002690
"3'-hydroxy,4'-methoxyisoflavonoids",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003651
3'-hydroxyflavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002915
3'-prenylated chalcones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003510
3'-prenylated flavanones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003506
3'-prenylated flavans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003643
3'-prenylated flavones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003502
3'-prenylated isoflavanones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003525
3'-prenylated isoflavones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003512
3'-quaternary ammonium cephalosporins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004412
3'-thia pyrimidine nucleosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003746
3(hydroxyphenyl)acetic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004645
"3,3'-dihalogenated benzidines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003957
"3,3'-disubstituted benzidines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003956
"3,4,5-trisubstituted-2-aminothiophenes",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004005
"3,4-dienoyl CoAs",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003329
"3,4-dihydrocoumarins",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002642
"3,4-diphenylfurans",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003490
3-(3-hydroxyalkanoyloxy)alkanoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001463
3-Acylpyruvic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004268
3-Anilinoquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004367
3-Hydroxymercuribenzoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004031
3-MCPD diesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003657
3-MCPD monoesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001726
3-Mercuribenzoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004034
3-O-beta-D-digalactosyl-sn-glycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003344
3-O-beta-D-monogalactosyl-sn-glycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003345
3-O-methylated flavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002588
3-O-methylated isoflavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002598
3-Oxo-acyl homoserines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003189
3-alkylindoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004196
3-alpha-hydroxysteroids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003232
"3-amino-22,26-epiminocholestanes",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002736
3-aminosalicyclic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003037
3-aminosalicylic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003010
3-aminospirostanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002737
3-aroylfurans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003218
3-aroylthiophenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003216
3-arylcoumarin flavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003406
